,policy_id,policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density
407,ID00408,0.316964066268063,0.16,0.471153846153846,C2,27003.0
408,ID00409,1.19475110773101,0.09,0.490384615384615,C13,5410.0
409,ID00410,1.14496583743601,0.14,0.769230769230769,C3,4076.0
410,ID00411,0.607188760717482,0.01,0.403846153846154,C5,34738.0
411,ID00412,0.554185945669442,0.03,0.317307692307692,C5,34738.0
412,ID00413,0.400803548663796,0.1,0.442307692307692,C5,34738.0
413,ID00414,0.923478324493036,0.0,0.355769230769231,C5,34738.0
414,ID00415,0.725771300610726,0.1,0.519230769230769,C5,34738.0
415,ID00416,1.16520732827739,0.03,0.567307692307692,C5,34738.0
416,ID00417,0.042943029664274,0.02,0.298076923076923,C15,290.0
417,ID00418,0.067477736575855,0.12,0.605769230769231,C3,4076.0
418,ID00419,0.575669710510146,0.11,0.317307692307692,C13,5410.0
419,ID00420,1.22411050057432,0.01,0.346153846153846,C2,27003.0
420,ID00421,1.22067123830435,0.11,0.625,C14,7788.0
421,ID00422,1.09156188228328,0.03,0.519230769230769,C22,16733.0
422,ID00423,0.515134278692195,0.08,0.509615384615385,C1,4990.0
423,ID00424,0.740810750925825,0.09,0.288461538461538,C8,8794.0
424,ID00425,1.07489540461852,0.16,0.384615384615385,C8,8794.0
425,ID00426,0.920905477407438,0.01,0.461538461538462,C3,4076.0
426,ID00427,0.438738977428891,0.01,0.586538461538462,C3,4076.0
427,ID00428,0.08248764233115,0.11,0.375,C7,6112.0
428,ID00429,0.170398193815386,0.0,0.394230769230769,C2,27003.0
429,ID00430,1.21680003315352,0.08,0.644230769230769,C8,8794.0
430,ID00431,0.926131048044176,0.0,0.615384615384615,C5,34738.0
431,ID00432,0.188299492284816,0.0,0.509615384615385,C3,4076.0
432,ID00433,1.10207181058895,0.15,0.528846153846154,C7,6112.0
433,ID00434,0.096807686293881,0.09,0.288461538461538,C15,290.0
434,ID00435,1.21038827897909,0.07,0.5,C9,17804.0
435,ID00436,0.276206886539992,0.11,0.442307692307692,C3,4076.0
436,ID00437,1.01152757805748,0.02,0.5,C13,5410.0
437,ID00438,0.173445290103984,0.0,0.451923076923077,C8,8794.0
438,ID00439,0.116563898769105,0.1,0.423076923076923,C8,8794.0
439,ID00440,0.521693551227734,0.06,0.298076923076923,C8,8794.0
440,ID00441,1.15810505057377,0.0,0.576923076923077,C5,34738.0
441,ID00442,0.607391514859393,0.0,0.5,C7,6112.0
442,ID00443,0.295789547587587,0.16,0.461538461538462,C12,34791.0
443,ID00444,0.08781025944877,0.06,0.490384615384615,C1,4990.0
444,ID00445,0.043224422620505,0.0,0.586538461538462,C3,4076.0
445,ID00446,0.137657116797708,0.1,0.480769230769231,C13,5410.0
446,ID00447,0.25809980595321,0.06,0.298076923076923,C14,7788.0
447,ID00448,1.1706553716109,0.17,0.317307692307692,C8,8794.0
448,ID00449,0.085816450059505,0.2,0.384615384615385,C10,73430.0
449,ID00450,0.874709666046099,0.04,0.5,C7,6112.0
450,ID00451,0.528248628104073,0.01,0.490384615384615,C10,73430.0
451,ID00452,0.828613837438267,0.02,0.759615384615385,C5,34738.0
452,ID00453,0.451875476947341,0.02,0.682692307692308,C10,73430.0
453,ID00454,1.00600173639555,0.29,0.538461538461538,C8,8794.0
454,ID00455,1.19496752832824,0.05,0.576923076923077,C5,34738.0
455,ID00456,0.083352624355683,0.02,0.644230769230769,C5,34738.0
456,ID00457,1.13354173771898,0.12,0.798076923076923,C8,8794.0
457,ID00458,0.249545379585068,0.02,0.653846153846154,C10,73430.0
458,ID00459,1.07410980540009,0.1,0.423076923076923,C8,8794.0
459,ID00460,0.28342567335265,0.02,0.451923076923077,C5,34738.0
460,ID00461,0.897953377637298,0.04,0.403846153846154,C22,16733.0
461,ID00462,1.10763429972558,0.13,0.365384615384615,C8,8794.0
462,ID00463,0.010555325216003,0.0,0.298076923076923,C10,73430.0
463,ID00464,1.18649452780634,0.12,0.519230769230769,C8,8794.0
464,ID00465,0.172343203199265,0.06,0.423076923076923,C20,20905.0
465,ID00466,0.347604770743448,0.03,0.567307692307692,C3,4076.0
466,ID00467,0.81609630865688,0.17,0.355769230769231,C9,17804.0
467,ID00468,0.561399656319302,0.1,0.471153846153846,C7,6112.0
468,ID00469,0.375569871814088,0.09,0.644230769230769,C12,34791.0
469,ID00470,0.295895480370339,0.03,0.413461538461538,C3,4076.0
470,ID00471,1.21303862932685,0.09,0.355769230769231,C13,5410.0
471,ID00472,0.241850978195606,0.02,0.336538461538461,C5,34738.0
472,ID00473,0.088252074133611,0.08,0.471153846153846,C10,73430.0
473,ID00474,1.21902126022303,0.05,0.365384615384615,C5,34738.0
474,ID00475,0.81158218948355,0.02,0.509615384615385,C2,27003.0
475,ID00476,0.437966195433472,0.02,0.413461538461538,C3,4076.0
476,ID00477,1.18053759828692,0.05,0.528846153846154,C8,8794.0
477,ID00478,1.06458498307776,0.1,0.432692307692308,C8,8794.0
478,ID00479,0.636766073602918,0.01,0.528846153846154,C13,5410.0
479,ID00480,0.011158891667568,0.05,0.548076923076923,C3,4076.0
480,ID00481,0.976286108165467,0.02,0.355769230769231,C3,4076.0
481,ID00482,1.18564589967908,0.08,0.442307692307692,C7,6112.0
482,ID00483,1.14242018488675,0.1,0.634615384615385,C2,27003.0
483,ID00484,1.23427571853384,0.04,0.346153846153846,C9,17804.0
484,ID00485,1.00159204634697,0.09,0.413461538461538,C7,6112.0
485,ID00486,1.24912173416489,0.07,0.701923076923077,C14,7788.0
486,ID00487,0.011483773795623,0.0,0.442307692307692,C5,34738.0
487,ID00488,1.1144626235521,0.06,0.682692307692308,C2,27003.0
488,ID00489,0.270238984608848,0.02,0.653846153846154,C14,7788.0
489,ID00490,1.17277358045095,0.1,0.442307692307692,C8,8794.0
490,ID00491,0.173454877088666,0.09,0.375,C5,34738.0
491,ID00492,1.14502845607493,0.01,0.288461538461538,C14,7788.0
492,ID00493,0.324311944017815,0.02,0.326923076923077,C2,27003.0
493,ID00494,0.135658168286561,0.01,0.346153846153846,C2,27003.0
494,ID00495,0.453479540954476,0.07,0.75,C1,4990.0
495,ID00496,1.0902927293279,0.08,0.586538461538462,C5,34738.0
496,ID00497,0.012295692604999,0.02,0.326923076923077,C16,16206.0
497,ID00498,0.082772833799158,0.01,0.336538461538461,C3,4076.0
498,ID00499,0.236320475492863,0.01,0.5,C9,17804.0
499,ID00500,0.248066335753894,0.12,0.442307692307692,C12,34791.0
500,ID00501,0.875042297960978,0.0,0.5,C1,4990.0
501,ID00502,0.397788619465057,0.13,0.528846153846154,C19,27742.0
502,ID00503,1.0819843752522,0.16,0.346153846153846,C2,27003.0
503,ID00504,0.695104687606684,0.14,0.519230769230769,C8,8794.0
504,ID00505,1.09154276608573,0.07,0.451923076923077,C4,21622.0
505,ID00506,0.754844424789397,0.02,0.490384615384615,C5,34738.0
506,ID00507,0.794358589857854,0.01,0.730769230769231,C5,34738.0
507,ID00508,1.10876425300341,0.12,0.451923076923077,C8,8794.0
508,ID00509,0.782339371689822,0.02,0.557692307692308,C1,4990.0
509,ID00510,0.993028773121562,0.01,0.557692307692308,C14,7788.0
510,ID00511,0.129349495640097,0.03,0.432692307692308,C5,34738.0
511,ID00512,0.165155951844685,0.08,0.519230769230769,C9,17804.0
512,ID00513,0.00672696249441,0.0,0.730769230769231,C13,5410.0
513,ID00514,0.519135596310203,0.02,0.394230769230769,C1,4990.0
514,ID00515,0.635053954670523,0.2,0.317307692307692,C8,8794.0
515,ID00516,0.10512258750176,0.02,0.451923076923077,C1,4990.0
516,ID00517,0.478406916339939,0.06,0.403846153846154,C3,4076.0
517,ID00518,0.426970968055828,0.16,0.413461538461538,C3,4076.0
518,ID00519,0.191265856498759,0.01,0.461538461538462,C2,27003.0
519,ID00520,1.1111628162233,0.11,0.759615384615385,C8,8794.0
520,ID00521,0.174037743043399,0.14,0.721153846153846,C8,8794.0
521,ID00522,0.143786804014696,0.05,0.461538461538462,C2,27003.0
522,ID00523,0.439087179982041,0.0,0.394230769230769,C2,27003.0
523,ID00524,1.19518806975759,0.08,0.5,C17,65567.0
524,ID00525,0.092089163333922,0.14,0.326923076923077,C7,6112.0
525,ID00526,1.10348939761551,0.01,0.480769230769231,C19,27742.0
526,ID00527,0.377052061930347,0.03,0.326923076923077,C5,34738.0
527,ID00528,0.656704374617716,0.12,0.326923076923077,C8,8794.0
528,ID00529,0.031753521380449,0.09,0.778846153846154,C1,4990.0
529,ID00530,0.20961702238546,0.1,0.288461538461538,C6,13051.0
530,ID00531,1.22466946170764,0.11,0.317307692307692,C8,8794.0
531,ID00532,1.11784920912007,0.02,0.461538461538462,C14,7788.0
532,ID00533,1.0919400817715,0.01,0.365384615384615,C8,8794.0
533,ID00534,0.778831394840473,0.18,0.567307692307692,C5,34738.0
534,ID00535,0.206320746716018,0.15,0.288461538461538,C8,8794.0
535,ID00536,0.088029581743926,0.06,0.307692307692308,C9,17804.0
536,ID00537,0.320890215023056,0.0,0.509615384615385,C2,27003.0
537,ID00538,0.741556413819437,0.04,0.288461538461538,C2,27003.0
538,ID00539,0.203017855743886,0.02,0.548076923076923,C5,34738.0
539,ID00540,0.475795989203923,0.1,0.644230769230769,C10,73430.0
540,ID00541,1.15610362374529,0.05,0.596153846153846,C8,8794.0
541,ID00542,1.14719557285273,0.04,0.442307692307692,C7,6112.0
542,ID00543,0.090112145077858,0.08,0.5,C5,34738.0
543,ID00544,0.496648849430916,0.03,0.451923076923077,C5,34738.0
544,ID00545,0.852295164575179,0.11,0.365384615384615,C8,8794.0
545,ID00546,0.52217551767625,0.08,0.557692307692308,C5,34738.0
546,ID00547,1.23918420079984,0.15,0.75,C14,7788.0
547,ID00548,1.05438267051926,0.09,0.326923076923077,C13,5410.0
548,ID00549,1.24385025687938,0.05,0.288461538461538,C14,7788.0
549,ID00550,0.600115479431127,0.08,0.471153846153846,C5,34738.0
550,ID00551,0.125521887011936,0.17,0.548076923076923,C14,7788.0
551,ID00552,0.006051495381815,0.02,0.365384615384615,C7,6112.0
552,ID00553,0.011450843523305,0.0,0.605769230769231,C10,73430.0
553,ID00554,0.099155879984562,0.11,0.375,C3,4076.0
554,ID00555,0.592856567910288,0.0,0.605769230769231,C15,290.0
555,ID00556,0.092942917714747,0.04,0.336538461538461,C3,4076.0
556,ID00557,1.16054571107022,0.04,0.384615384615385,C8,8794.0
557,ID00558,0.510498596878556,0.03,0.509615384615385,C13,5410.0
558,ID00559,0.051524748187557,0.0,0.605769230769231,C5,34738.0
559,ID00560,0.085333418397656,0.11,0.471153846153846,C5,34738.0
560,ID00561,0.849526879904547,0.12,0.365384615384615,C8,8794.0
561,ID00562,1.10145120077352,0.01,0.5,C13,5410.0
562,ID00563,0.084416946836063,0.07,0.423076923076923,C5,34738.0
563,ID00564,0.516592597186984,0.1,0.451923076923077,C5,34738.0
564,ID00565,0.543433156285515,0.09,0.355769230769231,C2,27003.0
565,ID00566,1.17272924873558,0.03,0.721153846153846,C8,8794.0
566,ID00567,1.11154240467826,0.13,0.5,C21,3264.0
567,ID00568,0.295622614273825,0.13,0.365384615384615,C14,7788.0
568,ID00569,0.858186252979041,0.01,0.365384615384615,C2,27003.0
569,ID00570,0.561877814111618,0.18,0.625,C6,13051.0
570,ID00571,0.311446578958012,0.14,0.423076923076923,C14,7788.0
571,ID00572,0.368238979366425,0.06,0.682692307692308,C2,27003.0
572,ID00573,0.783146521947421,0.17,0.557692307692308,C8,8794.0
573,ID00574,0.085491413582645,0.03,0.375,C2,27003.0
574,ID00575,1.12734575231167,0.02,0.740384615384615,C14,7788.0
575,ID00576,0.173536200403101,0.06,0.480769230769231,C2,27003.0
576,ID00577,0.518133258899123,0.08,0.692307692307692,C1,4990.0
577,ID00578,0.732063588541949,0.01,0.413461538461538,C19,27742.0
578,ID00579,1.21369906929929,0.04,0.317307692307692,C11,6108.0
579,ID00580,0.088226678227856,0.0,0.557692307692308,C3,4076.0
580,ID00581,1.02056539379325,0.1,0.326923076923077,C8,8794.0
581,ID00582,1.02490151383786,0.0,0.423076923076923,C3,4076.0
582,ID00583,0.537079540795489,0.09,0.480769230769231,C9,17804.0
583,ID00584,0.493493866859925,0.14,0.663461538461538,C7,6112.0
584,ID00585,1.05515600289566,0.15,0.615384615384615,C9,17804.0
585,ID00586,1.18932896303679,0.05,0.701923076923077,C2,27003.0
586,ID00587,0.367333143989114,0.01,0.673076923076923,C1,4990.0
587,ID00588,1.21826322182379,0.03,0.548076923076923,C5,34738.0
588,ID00589,0.012353561780643,0.01,0.346153846153846,C7,6112.0
589,ID00590,0.279461233999039,0.15,0.346153846153846,C8,8794.0
590,ID00591,0.131862907100597,0.04,0.307692307692308,C8,8794.0
591,ID00592,1.15749297359805,0.04,0.432692307692308,C13,5410.0
592,ID00593,0.208676900645353,0.01,0.442307692307692,C21,3264.0
593,ID00594,1.18042347553828,0.03,0.365384615384615,C8,8794.0
594,ID00595,0.021148114814444,0.1,0.576923076923077,C3,4076.0
595,ID00596,0.534243233137555,0.0,0.355769230769231,C3,4076.0
596,ID00597,0.97008392759296,0.02,0.605769230769231,C5,34738.0
597,ID00598,0.206468455245829,0.0,0.480769230769231,C5,34738.0
598,ID00599,0.491288745357413,0.03,0.557692307692308,C5,34738.0
599,ID00600,0.829006555835018,0.04,0.461538461538462,C2,27003.0
600,ID00601,1.18865543757249,0.09,0.375,C8,8794.0
601,ID00602,0.46101062566983,0.1,0.336538461538461,C7,6112.0
602,ID00603,0.566569896740583,0.1,0.586538461538462,C8,8794.0
603,ID00604,0.986686336644586,0.1,0.692307692307692,C8,8794.0
604,ID00605,1.05110781806866,0.02,0.528846153846154,C5,34738.0
605,ID00606,1.09090632580745,0.14,0.365384615384615,C13,5410.0
606,ID00607,0.063776173603648,0.0,0.548076923076923,C1,4990.0
607,ID00608,0.078868878931411,0.14,0.538461538461538,C14,7788.0
608,ID00609,0.087996584019319,0.01,0.317307692307692,C1,4990.0
609,ID00610,0.092302002173485,0.04,0.673076923076923,C10,73430.0
610,ID00611,1.19457926524013,0.07,0.576923076923077,C9,17804.0
611,ID00612,0.697451802194601,0.01,0.365384615384615,C3,4076.0
612,ID00613,0.255854216886773,0.06,0.442307692307692,C22,16733.0
613,ID00614,1.17478768830037,0.04,0.567307692307692,C9,17804.0
614,ID00615,1.13990638409024,0.14,0.413461538461538,C8,8794.0
615,ID00616,0.334877488989477,0.09,0.394230769230769,C8,8794.0
616,ID00617,1.14887432852971,0.04,0.673076923076923,C14,7788.0
617,ID00618,0.124527634623208,0.1,0.432692307692308,C7,6112.0
618,ID00619,1.02989216907922,0.14,0.432692307692308,C12,34791.0
619,ID00620,1.13699998330755,0.05,0.519230769230769,C2,27003.0
620,ID00621,0.090374958411223,0.09,0.326923076923077,C10,73430.0
621,ID00622,1.1951036363727,0.07,0.634615384615385,C14,7788.0
622,ID00623,0.161397317349743,0.16,0.451923076923077,C9,17804.0
623,ID00624,0.575185712250809,0.12,0.423076923076923,C3,4076.0
624,ID00625,0.565717864470444,0.13,0.5,C10,73430.0
625,ID00626,1.24187048432746,0.07,0.403846153846154,C8,8794.0
626,ID00627,0.905821352664955,0.03,0.384615384615385,C5,34738.0
627,ID00628,0.385429848073032,0.01,0.528846153846154,C18,35036.0
628,ID00629,1.06650817194083,0.02,0.663461538461538,C6,13051.0
629,ID00630,0.579684997965501,0.02,0.634615384615385,C9,17804.0
630,ID00631,0.120783103584068,0.1,0.5,C5,34738.0
631,ID00632,0.27117615166612,0.01,0.317307692307692,C8,8794.0
632,ID00633,1.17135800968408,0.06,0.538461538461538,C8,8794.0
633,ID00634,0.784762769657519,0.12,0.557692307692308,C9,17804.0
634,ID00635,1.24894341875831,0.1,0.413461538461538,C7,6112.0
635,ID00636,0.529288734721106,0.17,0.451923076923077,C5,34738.0
636,ID00637,0.137877430994263,0.12,0.451923076923077,C3,4076.0
637,ID00638,0.370661421061532,0.03,0.451923076923077,C1,4990.0
638,ID00639,0.632663602703222,0.2,0.346153846153846,C2,27003.0
639,ID00640,0.412072796978288,0.08,0.625,C14,7788.0
640,ID00641,0.656274959647311,0.07,0.355769230769231,C2,27003.0
641,ID00642,0.900348070888491,0.03,0.509615384615385,C18,35036.0
642,ID00643,0.161522865132847,0.05,0.682692307692308,C19,27742.0
643,ID00644,0.266924051820203,0.22,0.317307692307692,C9,17804.0
644,ID00645,0.505837613298123,0.14,0.336538461538461,C8,8794.0
645,ID00646,0.197008977604898,0.1,0.317307692307692,C8,8794.0
646,ID00647,0.344160192482616,0.09,0.596153846153846,C2,27003.0
647,ID00648,1.05372205813111,0.07,0.509615384615385,C14,7788.0
648,ID00649,0.148418305384008,0.02,0.346153846153846,C3,4076.0
649,ID00650,1.04966164229711,0.04,0.740384615384615,C8,8794.0
650,ID00651,0.314239849874335,0.08,0.346153846153846,C2,27003.0
651,ID00652,0.917276791320899,0.01,0.403846153846154,C2,27003.0
652,ID00653,0.81155963027221,0.01,0.442307692307692,C10,73430.0
653,ID00654,1.05826564155673,0.08,0.634615384615385,C8,8794.0
654,ID00655,0.456926432328616,0.03,0.307692307692308,C3,4076.0
655,ID00656,0.541782847831103,0.14,0.615384615384615,C2,27003.0
656,ID00657,0.056799762143587,0.06,0.596153846153846,C3,4076.0
657,ID00658,0.035026546232552,0.0,0.375,C18,35036.0
658,ID00659,1.04897270805087,0.12,0.451923076923077,C10,73430.0
659,ID00660,1.21847908890119,0.08,0.461538461538462,C10,73430.0
660,ID00661,1.11577476058221,0.12,0.423076923076923,C2,27003.0
661,ID00662,1.08975484186153,0.08,0.519230769230769,C13,5410.0
662,ID00663,0.089437630978657,0.1,0.403846153846154,C8,8794.0
663,ID00664,1.0421350199483,0.09,0.451923076923077,C12,34791.0
664,ID00665,0.95694777340132,0.04,0.298076923076923,C13,5410.0
665,ID00666,0.622719795460902,0.01,0.653846153846154,C8,8794.0
666,ID00667,0.046617232785672,0.04,0.394230769230769,C10,73430.0
667,ID00668,1.01472186080977,0.12,0.663461538461538,C8,8794.0
668,ID00669,0.903606725464401,0.01,0.548076923076923,C8,8794.0
669,ID00670,0.08031608370899,0.14,0.375,C5,34738.0
670,ID00671,0.812419737272903,0.1,0.375,C17,65567.0
671,ID00672,0.269746604144152,0.03,0.538461538461538,C5,34738.0
672,ID00673,0.535970729900699,0.05,0.298076923076923,C3,4076.0
673,ID00674,0.475569253012125,0.13,0.557692307692308,C8,8794.0
674,ID00675,1.21879845285294,0.06,0.432692307692308,C1,4990.0
675,ID00676,0.041613747684453,0.0,0.576923076923077,C5,34738.0
676,ID00677,0.042881297125544,0.18,0.644230769230769,C2,27003.0
677,ID00678,0.590845252001417,0.08,0.307692307692308,C3,4076.0
678,ID00679,1.02764341837731,0.11,0.298076923076923,C8,8794.0
679,ID00680,0.126264182578651,0.02,0.326923076923077,C8,8794.0
680,ID00681,1.14419376094469,0.07,0.413461538461538,C8,8794.0
681,ID00682,0.453516562913899,0.03,0.75,C7,6112.0
682,ID00683,0.54291414790239,0.02,0.692307692307692,C14,7788.0
683,ID00684,1.09585958356269,0.03,0.480769230769231,C2,27003.0
684,ID00685,0.808820248252122,0.11,0.461538461538462,C14,7788.0
685,ID00686,1.06633532823396,0.14,0.432692307692308,C8,8794.0
686,ID00687,0.16900481814917,0.01,0.375,C5,34738.0
687,ID00688,0.011722401244151,0.12,0.394230769230769,C13,5410.0
688,ID00689,1.08415570437935,0.01,0.375,C9,17804.0
689,ID00690,0.541890348178075,0.06,0.384615384615385,C13,5410.0
690,ID00691,0.804270174120264,0.03,0.490384615384615,C2,27003.0
691,ID00692,0.565063867076576,0.0,0.759615384615385,C8,8794.0
692,ID00693,0.221757992787506,0.09,0.288461538461538,C14,7788.0
693,ID00694,0.031744783016684,0.14,0.5,C8,8794.0
694,ID00695,0.243325065562685,0.16,0.375,C2,27003.0
695,ID00696,0.485109813460357,0.12,0.519230769230769,C2,27003.0
696,ID00697,1.16661683949976,0.13,0.692307692307692,C13,5410.0
697,ID00698,0.314346839462248,0.13,0.346153846153846,C10,73430.0
698,ID00699,1.22379930361927,0.13,0.538461538461538,C13,5410.0
699,ID00700,0.408054171549549,0.12,0.403846153846154,C8,8794.0
700,ID00701,0.258726486693468,0.01,0.298076923076923,C10,73430.0
701,ID00702,1.18211098725881,0.02,0.759615384615385,C11,6108.0
702,ID00703,1.21358399752905,0.03,0.75,C14,7788.0
703,ID00704,1.19242657792722,0.09,0.461538461538462,C2,27003.0
704,ID00705,1.15283762494662,0.08,0.471153846153846,C8,8794.0
705,ID00706,0.084563807466789,0.08,0.826923076923077,C6,13051.0
706,ID00707,1.10384839292686,0.02,0.528846153846154,C8,8794.0
707,ID00708,0.574930636593835,0.01,0.346153846153846,C10,73430.0
708,ID00709,0.694785750788144,0.02,0.480769230769231,C3,4076.0
709,ID00710,0.687145150182044,0.1,0.538461538461538,C8,8794.0
710,ID00711,0.788824383458404,0.05,0.317307692307692,C14,7788.0
711,ID00712,0.418891122682073,0.0,0.432692307692308,C14,7788.0
712,ID00713,1.07867810503349,0.03,0.615384615384615,C10,73430.0
713,ID00714,0.52247404499443,0.08,0.432692307692308,C13,5410.0
714,ID00715,1.21445175642548,0.09,0.394230769230769,C5,34738.0
715,ID00716,0.944276168230205,0.1,0.538461538461538,C9,17804.0
716,ID00717,1.22363687985767,0.08,0.471153846153846,C13,5410.0
717,ID00718,1.01675133219215,0.06,0.471153846153846,C9,17804.0
718,ID00719,0.04064932050365,0.16,0.432692307692308,C2,27003.0
719,ID00720,0.695222661424536,0.01,0.326923076923077,C8,8794.0
720,ID00721,1.14791385424368,0.11,0.471153846153846,C8,8794.0
721,ID00722,0.515659341669608,0.11,0.394230769230769,C5,34738.0
722,ID00723,0.26803013178506,0.02,0.480769230769231,C8,8794.0
723,ID00724,1.21143406401951,0.09,0.451923076923077,C8,8794.0
724,ID00725,0.08591350110615,0.1,0.288461538461538,C9,17804.0
725,ID00726,0.326826918445062,0.11,0.298076923076923,C5,34738.0
726,ID00727,1.11744211608934,0.08,0.480769230769231,C14,7788.0
727,ID00728,1.03162875699924,0.16,0.326923076923077,C8,8794.0
728,ID00729,1.24132441876405,0.05,0.394230769230769,C2,27003.0
729,ID00730,0.183235488756984,0.0,0.519230769230769,C8,8794.0
730,ID00731,1.2282627982931,0.13,0.346153846153846,C13,5410.0
731,ID00732,1.13526765372837,0.08,0.548076923076923,C8,8794.0
732,ID00733,1.04218074335012,0.11,0.394230769230769,C8,8794.0
